chunk_id,document_id,chunk_type,modality,company_ticker,source_type,fiscal_period,section_or_page,source_span_start,source_span_end,text_length,normalized_metric,numeric_value,unit,currency,chunk_hash,source_hash,source_url
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:9726e71e3f1f,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 8 - Financial Statements,8990,9271,281,revenue,,,,9726e71e3f1f3b8f6590deb9c3cd1652439f023dfc2f242bb077df6dbe64c308,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:8fc875b7e677,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 8 - Financial Statements,9272,9552,280,revenue,,,,8fc875b7e67781682f27fb574108e3b437250f8cba781af14f1309471e231aa7,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_paragraph:74c789c5afda,AMZN:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,AMZN,sec_filing,FY2024,Item 8 - Financial Statements,9553,9828,275,revenue,,,,74c789c5afdac124e165793faebe4770920602f859fb6830af0245c0a5c1a920,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_filing:AMZN:FY2024:sec_filing_table:31051a6c71d6,AMZN:raw_sec_filing:10-K:2024,sec_filing_table,table,AMZN,sec_filing,FY2024,Item 8 - Financial Statements / filing table,7285,7372,87,revenue,121,billions,USD,31051a6c71d61904195928d8017da76f33a0f403a395b5bbeaacc8b3ea364237,4768b09aed4a4c11eeac7b803b2521f759ad2c4361c49996212c8afa2e2b348f,fixture://raw/sec/AMZN-2024-10k.txt
raw:sec_xbrl_companyfacts:AMZN:FY2024:xbrl_fact:dc2daba1353a,AMZN:raw_xbrl_companyfacts:2024:FY,xbrl_fact,xbrl,AMZN,sec_xbrl_companyfacts,FY2024,us-gaap:Revenues,0,1,64,revenue,121000000000,USD,USD,dc2daba1353a6abdf927adaa79323a4af8ff83c049922211a5ee3dd69c775771,c8ee5b5a1680186ffa6cfc22eac8208ad53ea11a0ee24772d07f5fa3d6c06fce,fixture://raw/xbrl/AMZN-companyfacts-2024.json
raw:sec_xbrl_companyfacts:AMZN:FY2024:xbrl_fact:e4355f4776a9,AMZN:raw_xbrl_companyfacts:2024:FY,xbrl_fact,xbrl,AMZN,sec_xbrl_companyfacts,FY2024,us-gaap:OperatingIncomeLoss,1,2,74,operating_income,29000000000,USD,USD,e4355f4776a94ccf95f0afaa26c1546fa749eff4e7fb49fdb462254b3de9242a,c8ee5b5a1680186ffa6cfc22eac8208ad53ea11a0ee24772d07f5fa3d6c06fce,fixture://raw/xbrl/AMZN-companyfacts-2024.json
raw:sec_xbrl_companyfacts:AMZN:FY2024:xbrl_fact:f5b984d00a2f,AMZN:raw_xbrl_companyfacts:2024:FY,xbrl_fact,xbrl,AMZN,sec_xbrl_companyfacts,FY2024,us-gaap:OperatingExpenses,2,3,72,operating_expense,36000000000,USD,USD,f5b984d00a2f5cc630edc3ab5a6b80e3a7cbb2e8a7411edf123b58d5816dddae,c8ee5b5a1680186ffa6cfc22eac8208ad53ea11a0ee24772d07f5fa3d6c06fce,fixture://raw/xbrl/AMZN-companyfacts-2024.json
raw:sec_xbrl_companyfacts:AMZN:FY2024:xbrl_fact:5dada29ccddf,AMZN:raw_xbrl_companyfacts:2024:FY,xbrl_fact,xbrl,AMZN,sec_xbrl_companyfacts,FY2024,dei:EntityCommonStockSharesOutstanding,3,4,75,risk_exposure,4,USD,USD,5dada29ccddf0c36198a980bcd8c4b557055b60c071c053971c829d1280f73e5,c8ee5b5a1680186ffa6cfc22eac8208ad53ea11a0ee24772d07f5fa3d6c06fce,fixture://raw/xbrl/AMZN-companyfacts-2024.json
raw:transcript:AMZN:FY2024:transcript_turn:aa8bad9ecc5d,AMZN:raw_transcript:2024:Q4,transcript_turn,transcript,AMZN,transcript,FY2024,Prepared Remarks / Chief Executive Officer,0,106,162,operating_margin,,,,aa8bad9ecc5df1c3d01ea761c8af81bb5a1d11a95578bea929399ba34c4785a1,c586b49c07a5af6398bc5dedf2658f7dab2adda95e2e1496c0fc5e2c09231f7f,fixture://raw/transcripts/AMZN-fy2024-q4.txt
raw:transcript:AMZN:FY2024:transcript_turn:9fcc600befec,AMZN:raw_transcript:2024:Q4,transcript_turn,transcript,AMZN,transcript,FY2024,Prepared Remarks / Chief Financial Officer,107,220,169,revenue_guidance,,,,9fcc600befecaf84a7a98b817403969e411ec7e4b209c8322c8f417fc4da9ddc,c586b49c07a5af6398bc5dedf2658f7dab2adda95e2e1496c0fc5e2c09231f7f,fixture://raw/transcripts/AMZN-fy2024-q4.txt
raw:transcript:AMZN:FY2024:transcript_turn:07b85c857292,AMZN:raw_transcript:2024:Q4,transcript_turn,transcript,AMZN,transcript,FY2024,Question and Answer / Analyst,221,334,156,risk_exposure,,,,07b85c8572928622651669b52b4d02eac8a5bcae92f351264936912a9e63ee0e,c586b49c07a5af6398bc5dedf2658f7dab2adda95e2e1496c0fc5e2c09231f7f,fixture://raw/transcripts/AMZN-fy2024-q4.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_section:1b4f42a8fd9e,GOOGL:raw_sec_filing:10-K:2024,sec_filing_section,text,GOOGL,sec_filing,FY2024,Item 1 - Business,18,2450,2432,,,,,1b4f42a8fd9e421ca3cb4b512177cde3702ef411f475fc85d7fd6309dad6c41e,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:35d49bd09eb9,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1 - Business,18,281,263,,,,,35d49bd09eb9a9526f45546d025a5e2c8d50b9433e44aecbfca8e036eabdfc92,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:f9a91d112b89,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1 - Business,282,555,273,,,,,f9a91d112b89c0a5bd7e31c4f66a27323691e641f6ef68b33aade9a264e00601,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:9b5e4d33db7a,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1 - Business,556,834,278,,,,,9b5e4d33db7afb6941f7aaaa32affa0e3ae10c084422f863ad75b5ef0a8733d8,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:d77996a85211,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1 - Business,835,1107,272,,,,,d77996a852110309da5722cf70d6952c14eba657a3d2f4667ade8b99c3237d32,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:3bd70e66494f,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1 - Business,1108,1370,262,,,,,3bd70e66494ffacc56ff3d41ecbb18825720681ea7533d0defbb770ca510229d,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:84218b6d655c,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1 - Business,1371,1638,267,,,,,84218b6d655cb5afc1035abd5e0191d7771b6b1ac4c8928b20f02a3c80ba9cde,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:d7c4041c9b31,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1 - Business,1639,1911,272,,,,,d7c4041c9b316dd9eeef5bda48040983323d9eb71664ab3c3fb7570d7608e20e,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:4989ce82d642,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1 - Business,1912,2183,271,,,,,4989ce82d642b4e2a2ae706d3ab3c5bb89972f923919c0b221a24eafdf78ce1e,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:62b8a4a46dd6,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1 - Business,2184,2450,266,,,,,62b8a4a46dd633994c42a37b96d3ba0e31d8d27c34eb291359e0d683de9df048,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_section:80b687505811,GOOGL:raw_sec_filing:10-K:2024,sec_filing_section,text,GOOGL,sec_filing,FY2024,Item 1A - Risk Factors,2475,4952,2477,risk_exposure,,,,80b6875058112977e781bf7784781be476760cdc880e11799bfd6143e3fefdf1,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:e9c9d7d8febc,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1A - Risk Factors,2475,2743,268,risk_exposure,,,,e9c9d7d8febc074b1357788c88276bc14b0e7d1d6ff3e229f69bbf69ff5c3fe1,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:f9e49baa227b,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1A - Risk Factors,2744,3022,278,risk_exposure,,,,f9e49baa227bbad039c4ab20ce57d2bf8064a8244945b088b23a635aa21f7b42,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:026c5c31fbf3,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1A - Risk Factors,3023,3306,283,risk_exposure,,,,026c5c31fbf3a1b2b11d0a2700e8303429d2af484e91685511a3f6e669c35c69,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:6a01ddd633e7,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1A - Risk Factors,3307,3584,277,risk_exposure,,,,6a01ddd633e78e96afcdb1204015834537c0a321f03ef3ac2033f0d9b7d7153f,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:2544608893da,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1A - Risk Factors,3585,3852,267,risk_exposure,,,,2544608893dafca869bb6e10a5f540515e8e3eb786443f07f3811251dd398275,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:246be47f2b18,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1A - Risk Factors,3853,4125,272,risk_exposure,,,,246be47f2b18ad71c255df3eecb11f411d1f0a9893f0b5d106b9c59bae9d4eff,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:fd281a981506,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1A - Risk Factors,4126,4403,277,risk_exposure,,,,fd281a98150620dd857fa4a64b1534e0e682d750ceca0114bc691c638e13dcdb,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:6eb4fafda4c2,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1A - Risk Factors,4404,4680,276,risk_exposure,,,,6eb4fafda4c2b4a4eba821fa46ff8ed41df5f53eac45f37416833eaffe1deb87,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:22e2aad46d7c,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 1A - Risk Factors,4681,4952,271,risk_exposure,,,,22e2aad46d7c0431546bc15a2fca2c4573aa3f868c4e850790f458a65f647a2a,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_section:dc2beb99631e,GOOGL:raw_sec_filing:10-K:2024,sec_filing_section,text,GOOGL,sec_filing,FY2024,Item 7 - MD&A,4968,7364,2396,revenue,,,,dc2beb99631e49323691a63271f0ab1546a7468e58b3715fc20725fc0497a7da,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:8dc8a732250a,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 7 - MD&A,4968,5227,259,revenue,,,,8dc8a732250aff683bfc6266edd48fef40cec46ad59dd1c7e0b3a745dc921fd5,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:58ddb658ef10,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 7 - MD&A,5228,5497,269,revenue,,,,58ddb658ef1071eac9a0e2fa2ccb1c576bdfddce0e0b66b59766f9f52f92cca6,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:fbe65644dba7,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 7 - MD&A,5498,5772,274,revenue,,,,fbe65644dba75d2a72c2af7dd0f21df8587d494bd7bc954590ce0572fda8e70f,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:bffe7caa536b,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 7 - MD&A,5773,6041,268,revenue,,,,bffe7caa536babae6324786d9754ec49b88051cbdc6828ea5924278f4e7a1fb9,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:75152ff23054,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 7 - MD&A,6042,6300,258,revenue,,,,75152ff23054aac2a1a728eb0da0b170485537ec721c1a5225bd0d06322bc3aa,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:400fbba016c8,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 7 - MD&A,6301,6564,263,revenue,,,,400fbba016c8e0eced537b392c00a5077396f3275cdb775e27f76738959a4e86,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:90cea388e388,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 7 - MD&A,6565,6833,268,revenue,,,,90cea388e38847e4933b1f3678a10588ea8781fb4cf0887b0bd5d0207a640d6f,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:291a91265e3e,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 7 - MD&A,6834,7101,267,revenue,,,,291a91265e3efdf1abd5c45e5c8e5eeb81963b1c4989a6dbc0f7fdffbb8f68af,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:9b2f1b4495fd,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 7 - MD&A,7102,7364,262,revenue,,,,9b2f1b4495fd9efca30f49c131b409f5f1f9773d3396ee56f6976bdc151eb5c2,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_section:ad1759fc87aa,GOOGL:raw_sec_filing:10-K:2024,sec_filing_section,text,GOOGL,sec_filing,FY2024,Item 8 - Financial Statements,7396,9936,2540,revenue,,,,ad1759fc87aa30d8a56dca069548c1a1ac542de43a3395f56f247d48944b83c5,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:92d4b79082d6,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 8 - Financial Statements,7396,7671,275,revenue,,,,92d4b79082d6e3566eede127489ab99925f3b7207b96966561784672d1bce41f,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:9a327b492173,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 8 - Financial Statements,7672,7957,285,revenue,,,,9a327b49217301c7a1603ce0bcb16e19312195ded6dff9a92a684baa1b67f5fb,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:c7419aa32618,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 8 - Financial Statements,7958,8248,290,revenue,,,,c7419aa326180604898a4e3d01b40e323296b2e7e3347af8f506935a2c6ad320,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:c6f1afcbf107,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 8 - Financial Statements,8249,8533,284,revenue,,,,c6f1afcbf1078da0b4afd2cdb1836c5609dae0cbb761c0c480281fe57d950770,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:1254f52a1c94,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 8 - Financial Statements,8534,8808,274,revenue,,,,1254f52a1c94acdffec29cec48fb4d52ab84eed123aa30e5e6b27f918dc06edb,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:08eff2050954,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 8 - Financial Statements,8809,9088,279,revenue,,,,08eff20509546eb59ea173c94e5a936278cdb48bb4cbdce60d82bb13df607c33,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:0e33e41fbe13,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 8 - Financial Statements,9089,9373,284,revenue,,,,0e33e41fbe13c6c382bda4cbe0665f66fab0f01ecf505f587e72e285ae7acb43,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:91044f3d181f,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 8 - Financial Statements,9374,9657,283,revenue,,,,91044f3d181fd3cd89a4951be9d6ab57d1f96ea83d6587244e3f6bb4dc75eeeb,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_paragraph:60643ffc0696,GOOGL:raw_sec_filing:10-K:2024,sec_filing_paragraph,text,GOOGL,sec_filing,FY2024,Item 8 - Financial Statements,9658,9936,278,revenue,,,,60643ffc0696ab968c6485bbe88244ecc4af68ceabc9a2d81b338dcf03970066,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_filing:GOOGL:FY2024:sec_filing_table:37a3a89a9a78,GOOGL:raw_sec_filing:10-K:2024,sec_filing_table,table,GOOGL,sec_filing,FY2024,Item 8 - Financial Statements / filing table,7366,7455,89,revenue,128,billions,USD,37a3a89a9a78bbeefa375595de81f1db3cd9bb0e60631b3492c6bbb7f3ee6842,9373eac7399446fdf4ea8402fb8a49ba58314cdaf99d0a6045576010a89fc8b0,fixture://raw/sec/GOOGL-2024-10k.txt
raw:sec_xbrl_companyfacts:GOOGL:FY2024:xbrl_fact:aaca1c4a9690,GOOGL:raw_xbrl_companyfacts:2024:FY,xbrl_fact,xbrl,GOOGL,sec_xbrl_companyfacts,FY2024,us-gaap:Revenues,0,1,67,revenue,128000000000,USD,USD,aaca1c4a96903f6541b3c63d17526897e6dd38b05fe917e17d0d7347d138e9e1,05391a93d9522011b16151ea97e48f5d1e5a6ff0b0a74f22076c32bb606560ed,fixture://raw/xbrl/GOOGL-companyfacts-2024.json
raw:sec_xbrl_companyfacts:GOOGL:FY2024:xbrl_fact:e2555ac100db,GOOGL:raw_xbrl_companyfacts:2024:FY,xbrl_fact,xbrl,GOOGL,sec_xbrl_companyfacts,FY2024,us-gaap:OperatingIncomeLoss,1,2,77,operating_income,32000000000,USD,USD,e2555ac100dbb77d40f8e4b7b889caffce1e94c9deb8d1ab5752362c21c0ed87,05391a93d9522011b16151ea97e48f5d1e5a6ff0b0a74f22076c32bb606560ed,fixture://raw/xbrl/GOOGL-companyfacts-2024.json
raw:sec_xbrl_companyfacts:GOOGL:FY2024:xbrl_fact:151bc3e3ab56,GOOGL:raw_xbrl_companyfacts:2024:FY,xbrl_fact,xbrl,GOOGL,sec_xbrl_companyfacts,FY2024,us-gaap:OperatingExpenses,2,3,75,operating_expense,38000000000,USD,USD,151bc3e3ab561e4c21a6b7fbc74885188a5f559547909302b005af62792efafd,05391a93d9522011b16151ea97e48f5d1e5a6ff0b0a74f22076c32bb606560ed,fixture://raw/xbrl/GOOGL-companyfacts-2024.json
raw:sec_xbrl_companyfacts:GOOGL:FY2024:xbrl_fact:b738584c5989,GOOGL:raw_xbrl_companyfacts:2024:FY,xbrl_fact,xbrl,GOOGL,sec_xbrl_companyfacts,FY2024,dei:EntityCommonStockSharesOutstanding,3,4,78,risk_exposure,5,USD,USD,b738584c598979439f693aa6f3517688e134060c855667dad396ed8985c27fcb,05391a93d9522011b16151ea97e48f5d1e5a6ff0b0a74f22076c32bb606560ed,fixture://raw/xbrl/GOOGL-companyfacts-2024.json
raw:transcript:GOOGL:FY2024:transcript_turn:9ff9e9b140cd,GOOGL:raw_transcript:2024:Q4,transcript_turn,transcript,GOOGL,transcript,FY2024,Prepared Remarks / Chief Executive Officer,0,108,164,operating_margin,,,,9ff9e9b140cd755e1ac63cd69dc8e4b946a6d48afcb360586ee0e6f2a9b17b48,4a1bcdfceffac8eaca3b2b6dc002690169e3532de9f86eaaea06048ffef5da09,fixture://raw/transcripts/GOOGL-fy2024-q4.txt
raw:transcript:GOOGL:FY2024:transcript_turn:d33b8f94874a,GOOGL:raw_transcript:2024:Q4,transcript_turn,transcript,GOOGL,transcript,FY2024,Prepared Remarks / Chief Financial Officer,109,224,171,revenue_guidance,,,,d33b8f94874a28eca53002275adc13474fd99af741ea6411b637843b7a1821dd,4a1bcdfceffac8eaca3b2b6dc002690169e3532de9f86eaaea06048ffef5da09,fixture://raw/transcripts/GOOGL-fy2024-q4.txt
raw:transcript:GOOGL:FY2024:transcript_turn:11287df4fb48,GOOGL:raw_transcript:2024:Q4,transcript_turn,transcript,GOOGL,transcript,FY2024,Question and Answer / Analyst,225,340,158,risk_exposure,,,,11287df4fb48e5b0b633a8120ac8fbfd4fdd9c771542c1baa38f1476f6d56876,4a1bcdfceffac8eaca3b2b6dc002690169e3532de9f86eaaea06048ffef5da09,fixture://raw/transcripts/GOOGL-fy2024-q4.txt
